Full Name,Bats,BaseRunning,UZR,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,Runs/WAR,BattingRuns/PA,wRC/PA,Updated wRC/PA,Updated BattingRuns/PA,Update wOBA,% Change,wWOBA Change
Evan Carter TEX,L,0.017616157,-0.002516279,0.043725858,0.133594526,-0.000980024,0,9.682990705,0.010637268,0.128707718,0.126028026,0.0104158,0.316482734,0.979180024,-0.006729266
Caleb Durbin BOS,R,0.017908669,-0.007413809,0.042763577,0.131683799,0.01666606,0,9.682983287,0.01055411,0.12862499,0.124257333,0.010195729,0.312137342,0.966043478,-0.010971658
Bryan Reynolds PIT,B,0.004846883,-0.020882193,0.046089447,0.144554601,-0.053621943,0,9.683003477,0.010362192,0.128431077,0.128668416,0.010381341,0.323465658,1.001847988,0.000596658
Lawrence Butler OAK,L,0.019917103,-0.0008726,0.043403141,0.136160558,-0.02936562,0,9.68297847,0.010360075,0.128430352,0.126074393,0.010170027,0.316944246,0.981655747,-0.005922754
Teoscar Hernandez LAN,R,-0.000701913,-0.032768489,0.042641964,0.134199428,-0.050000753,0,9.682979916,0.010327108,0.128397574,0.126328497,0.01016069,0.317624767,0.983885384,-0.005202233
Miguel Andujar SDN,R,-0.00380409,0.002915292,0.041330765,0.130527564,-0.098719621,0,9.683010524,0.010290775,0.128363494,0.127897315,0.010253402,0.321610744,0.996368285,-0.001172256
Jarren Duran BOS,L,0.035691241,-0.003141581,0.045885287,0.146025561,-0.070154302,0,9.68298,0.010212849,0.128281572,0.12531696,0.009976828,0.315226711,0.976889809,-0.007457289
Jeff McNeil OAK,L,-0.004570227,-0.011560345,0.042127839,0.134079058,0.010240538,0,9.682981269,0.010211994,0.128280909,0.127883293,0.010180341,0.321682819,0.996900422,-0.001000181
Trent Grisham NYA,L,0.005330376,-0.013196149,0.045884463,0.146554654,0.016666981,0,9.68302193,0.010175338,0.128243591,0.128765491,0.010216748,0.323950005,1.004069605,0.001313005
Pete Crow-Armstrong CHN,L,0.027624066,0.071975104,0.041950207,0.134854772,0.01666722,0,9.683010159,0.010110348,0.128178415,0.125422527,0.009892972,0.315620915,0.978499594,-0.006935085
CJ Abrams WAS,L,0.034483402,-0.032204617,0.046684288,0.150081629,0.042591153,0,9.682992985,0.010109564,0.128178498,0.130443542,0.01028821,0.328255891,1.017671012,0.005699891
Miguel Vargas CHA,R,0.006106362,-0.02261126,0.042202826,0.13776658,0.008914784,0,9.682983764,0.009955808,0.128026602,0.130248558,0.010128596,0.327960798,1.017355422,0.005594798
Jasson Dominguez NYA,B,0.019278476,-0.013781921,0.040818808,0.133522497,-0.044872315,0,9.683010528,0.009936789,0.128003997,0.128075759,0.00994236,0.32251871,1.000560623,0.00018071
Dylan Beavers BAL,L,0.009912834,-0.001501944,0.040901167,0.13618077,-0.047657235,0,9.682992236,0.009761153,0.1278295,0.125660635,0.009595537,0.316657585,0.983033143,-0.005465415
Trevor Larnach MIN,L,-0.000497262,-0.017037671,0.042157722,0.141292442,-0.074044907,0,9.683049726,0.009696925,0.127765613,0.12721407,0.009655065,0.320652794,0.995683167,-0.001390206
Lourdes Gurriel Jr. ARI,R,-0.001150651,-0.017388949,0.040154917,0.138616974,-0.075249214,0,9.683022335,0.009414494,0.127483881,0.124716304,0.009210113,0.314709292,0.978290768,-0.006983708
TJ Friedl CIN,L,0.017394973,-0.006454219,0.041472172,0.149443447,-0.002808797,0,9.683010607,0.009019161,0.127088171,0.124406922,0.008828878,0.314425424,0.978902448,-0.006776576
Tyler O'Neill BAL,R,0.001821242,-0.01499561,0.038119559,0.138630296,-0.071470691,0,9.683004207,0.008937075,0.127007694,0.126870712,0.008927436,0.320753684,0.99892147,-0.000346316
Tyler Austin CHN,R,-0.00382716,0,0.036151369,0.131776704,-0.105072464,0,9.683015094,0.008916479,0.126982047,0.126531909,0.008884871,0.319933834,0.996455107,-0.001138166
Sal Frelick MIL,L,0.016325435,0.008931877,0.037550907,0.137467605,-0.041781748,0,9.682995679,0.008877702,0.126946546,0.12699835,0.008881325,0.321157002,1.000408073,0.000131002
Matt Shaw CHN,R,0.016491809,-0.005359179,0.033443709,0.124799582,-0.058333914,0,9.683005727,0.00870989,0.126776786,0.125874564,0.008647905,0.318531883,0.992883385,-0.002283117
Jahmai Jones DET,R,0.009102167,-0.008562691,0.037289302,0.140763674,-0.109253526,0,9.683089697,0.008610471,0.126678769,0.125770028,0.008548703,0.318389503,0.992826415,-0.002300497
Ozzie Albies ATL,B,0.012047872,-0.026709726,0.035729483,0.135569909,0.016667173,0,9.683019435,0.008565296,0.12663413,0.128572818,0.008696425,0.325545748,1.015309362,0.004908748
Jackson Holliday BAL,L,0.011028761,-0.012389381,0.03675885,0.141338496,0.017709071,0,9.682979273,0.008452585,0.126521697,0.123346601,0.008240466,0.312455992,0.974904733,-0.008043008
Carter Jensen KCA,L,0.006520782,0.008322375,0.033549139,0.129509258,0.021254694,0.004339587,9.682980714,0.008419276,0.126487348,0.125068229,0.008324816,0.316859671,0.98878055,-0.003595329
Moises Ballesteros CHN,L,0.002844237,0.000493583,0.032667929,0.126504444,-0.09672155,0.000612903,9.682984772,0.008393219,0.126463572,0.130577964,0.008666286,0.330850806,1.032534208,0.010424806
Brice Turang MIL,L,0.024945491,-0.002858999,0.03696484,0.14383799,0.017741679,0,9.682986065,0.00835233,0.126421974,0.129396109,0.008548822,0.327910946,1.023525461,0.007536946
Jose Fermin SLN,R,0.011968811,-0.013425926,0.033601365,0.13252924,-0.006944444,0,9.683026142,0.008240599,0.126310038,0.126009316,0.00822098,0.319474573,0.997619179,-0.000762427
Brandon Marsh PHI,L,0.016262184,0.000666401,0.033767655,0.133230555,-0.034978118,0,9.682973519,0.008237627,0.126306234,0.127917514,0.008342714,0.324316166,1.012756935,0.004085166
Luis Campusano SDN,R,-0.000968032,-0.027416441,0.032112069,0.127927443,0.036722342,-0.070589623,9.682962173,0.008157984,0.126225176,0.128012461,0.008273496,0.324663893,1.014159494,0.004532893
Jorge Soler LAA,R,-0.010649252,-0.02401363,0.033569941,0.133834942,-0.08148022,0,9.683067163,0.008152162,0.126221767,0.125847422,0.008127985,0.319175584,0.997034234,-0.000949416
JJ Bleday CIN,L,0.002388357,0.01357134,0.033287722,0.133101132,-0.047223535,0,9.683018038,0.0081285,0.126198305,0.128521025,0.008278108,0.325988488,1.018405321,0.005891488
Ramon Laureano SDN,R,0.001973279,-0.008220907,0.033168271,0.133897038,-0.050001869,0,9.68297419,0.008050884,0.126122207,0.12364466,0.007892733,0.313713915,0.980355984,-0.006286085
Xavier Edwards MIA,B,0.028678569,0.010524171,0.036341404,0.147705225,0.016665851,0,9.682995324,0.007996267,0.126065871,0.129357392,0.008205046,0.328284248,1.02610953,0.008353248
Andy Pages LAN,R,0.00839057,0.001492781,0.031217881,0.128770699,0.013565544,0,9.682997339,0.007879098,0.125950274,0.126929837,0.007940377,0.322274104,1.007777377,0.002487104
Andrew Vaughn MIL,R,-0.009907102,-0.006545055,0.03211722,0.13576556,-0.083333333,0,9.682974173,0.007688612,0.125757226,0.124107165,0.00758773,0.315356195,0.986878992,-0.004192805
Kyle Teel CHA,L,0.004466601,-0.030914556,0.034237768,0.145069195,0.035677237,0.005569385,9.683019039,0.007670678,0.125738571,0.12493366,0.007621574,0.317480564,0.99359853,-0.002045436
Anthony Santander TOR,B,-0.003452929,-0.015806716,0.03308801,0.140785035,-0.095847899,0,9.682972483,0.007639145,0.125702527,0.124488321,0.007565356,0.316397989,0.99034064,-0.003086011
Chase DeLauter CLE,L,0.00518612,0,0.029760569,0.133034044,-0.002525253,0,9.683025523,0.007270497,0.125339534,0.137293906,0.007963928,0.349456682,1.095375913,0.030427682
Romy Gonzalez BOS,R,0.006195186,-0.00944206,0.030136219,0.136387386,-0.006863221,0,9.683016293,0.007181713,0.125255304,0.123392153,0.007074886,0.31417809,0.985125172,-0.00474391
Paul Goldschmidt NYA,R,-0.005385645,-0.008908451,0.030948905,0.140693431,-0.093639903,0,9.683086,0.007149089,0.125218649,0.125228587,0.007149656,0.318903308,1.000079366,2.53E-05
J.P. Crawford SEA,L,0.002392953,-0.049237419,0.029508197,0.134173395,0.049998369,0,9.682988219,0.007147708,0.125217261,0.126777807,0.007236788,0.32285107,1.012462705,0.00397407
Johnathan Rodriguez CLE,R,0.003237481,-0.007042649,0.02902826,0.132697075,-0.057697075,0,9.683097847,0.007109698,0.125181682,0.122251728,0.006943291,0.311368565,0.976594387,-0.007462435
Pavin Smith ARI,L,-0.003695677,0.004456999,0.029841233,0.136852474,-0.096155986,0,9.682997338,0.007087064,0.125156171,0.124480309,0.007048793,0.317079429,0.994599857,-0.001721571
Edgar Quero CHA,B,-0.000625067,-0.020370861,0.027232,0.126442667,-0.0361216,-0.11761905,9.683072184,0.00699982,0.125070037,0.119672605,0.006697741,0.304941628,0.95684472,-0.013753372
Nathaniel Lowe CIN,L,-0.007380651,0.003980229,0.029636671,0.138128433,-0.089575412,0,9.683131905,0.00697342,0.1250444,0.127304712,0.007099472,0.32442114,1.018076075,0.00576014
Isaac Collins KCA,B,0.011971132,-0.003585927,0.027289129,0.129003157,-0.050002255,0,9.683021575,0.006875376,0.124944326,0.123537139,0.006797942,0.314951451,0.988737489,-0.003587549
Davis Schneider TOR,R,0.004226958,-0.010878726,0.028288313,0.135441835,-0.02391204,0,9.68298955,0.006788341,0.124857922,0.124024212,0.006743014,0.316306736,0.993322727,-0.002126264
Justyn-Henry Malloy TBA,R,0.004910293,-0.006793119,0.028863708,0.139691533,-0.069049418,0,9.68288015,0.00671613,0.12478672,0.121632887,0.006546388,0.310298242,0.974726214,-0.008045758
Rhys Hoskins CLE,R,-0.008096828,-0.012381853,0.02803482,0.135940854,-0.087223945,0,9.682930245,0.006702782,0.12477268,0.124396685,0.006682584,0.317365745,0.996986555,-0.000959255
Luke Voit NA,R,-0.0076,-0.016,0.028,0.132,-0.0824,0,9.712230216,0.007,0.125,0.121337636,0.006794908,0.308902325,0.97070109,-0.009323675
Daniel Vogelbach NA,L,-0.011924686,0,0.026778243,0.133472803,-0.116694561,0,9.679897567,0.006517236,0.124540314,0.125739543,0.006579992,0.321120659,1.009629247,0.003062659
Jared Young NYN,L,0.003691814,-0.013001605,0.025521669,0.131300161,-0.049983949,0,9.682868989,0.0063209,0.124390535,0.125986312,0.006401989,0.321948891,1.012828761,0.004077891
Victor Caratini MIN,B,-0.012232946,-0.02352183,0.026281466,0.134772401,-0.001025173,-4.90E-05,9.683004852,0.00633763,0.124406266,0.121192261,0.006173899,0.309658882,0.974165249,-0.008212118
Christopher Morel MIA,R,0.011048057,0.041384241,0.025530858,0.132832485,-0.086473364,0,9.682998769,0.006246758,0.124315345,0.123514121,0.006206497,0.315709027,0.993554908,-0.002047973
Jonathon Long CHN,R,0.004314642,0,0.025077882,0.131775701,-0.083333333,0,9.682232126,0.006185741,0.124252708,0.122169527,0.006082033,0.312354862,0.98323432,-0.005326138
Will Wagner SDN,L,0.002882883,-0.026331658,0.023543544,0.131051051,-0.036666667,0,9.682864358,0.005839913,0.123919369,0.122966958,0.005795029,0.31482361,0.99231427,-0.00243839
Mike Yastrzemski ATL,L,0.006178052,-0.007612457,0.024020157,0.137961926,-0.05000112,0,9.68302715,0.005658739,0.123729839,0.121055867,0.005536446,0.310177566,0.978388621,-0.006851434
Masyn Winn SLN,R,0.016291944,0.02979894,0.02365847,0.138812661,0.050000679,0,9.682995945,0.005539101,0.123609578,0.121751231,0.005455826,0.312116024,0.984965993,-0.004763976
Otto Lopez MIA,R,0.012024655,-0.014776132,0.022720657,0.135031247,0.050000856,0,9.683017614,0.005468587,0.123539796,0.125202418,0.005542185,0.321056459,1.013458186,0.004263459
Jake Fraley TBA,L,0.009366622,-0.014436666,0.021276596,0.132160866,-0.05459968,0,9.683058385,0.005232039,0.123300716,0.120987894,0.005133899,0.310560287,0.981242435,-0.005936713
Alan Roden MIN,L,0.007562483,-0.004498677,0.020585864,0.130341306,-0.055802204,0,9.682954822,0.005132729,0.123205601,0.12270407,0.005111835,0.315089129,0.995929315,-0.001287871
Sam Basallo BAL,L,0.004256918,0.005382967,0.019906966,0.126383588,-0.032993798,-0.02515896,9.683036609,0.00511911,0.123189884,0.123267129,0.005122319,0.316557369,1.000627038,0.000198369
Randal Grichuk NYA,R,0.000101466,-0.013500597,0.021307779,0.136414882,-0.053705374,0,9.683020032,0.005076297,0.123147196,0.119081746,0.004908713,0.305862844,0.966987066,-0.010442156
Jonathan India KCA,R,0.002911404,-0.02485179,0.021625767,0.138866835,-0.015258932,0,9.68303255,0.005061418,0.123131621,0.121887384,0.005010273,0.313090942,0.98989507,-0.003196058
Christian Walker HOU,R,-0.005684543,0.020083648,0.021232988,0.137629618,-0.083724076,0,9.683041939,0.005013971,0.123084275,0.126653983,0.005159387,0.325399289,1.029002141,0.009171289
Salvador Perez KCA,R,-0.020866514,0.020091185,0.020999237,0.139687262,0.004066362,-0.069360372,9.683006571,0.004885705,0.122953657,0.119157054,0.004734843,0.306307381,0.969121677,-0.009759619
Tyler Freeman COL,R,0.013541129,-0.00199649,0.020808255,0.140627687,-0.053402121,0,9.682946526,0.004809012,0.122878198,0.121461776,0.004753578,0.312329777,0.988472956,-0.003642223
Khalil Lee NA,L,0.0072,-0.064,0.02,0.132,0.0164,0,9.6875,0.005,0.123,0.123346919,0.005014102,0.316846144,1.002820478,0.000891144
Hunter Goodman COL,R,0.001752089,-0.040472542,0.020659239,0.141402043,0.028818942,0.004679438,9.683022868,0.004748485,0.122818223,0.120388031,0.004654527,0.309647356,0.980213094,-0.006250644
Garrett Mitchell MIL,L,0.015783676,-0.017088132,0.017601402,0.127391087,0.009649474,0,9.682993538,0.004490461,0.122561482,0.121158614,0.004439062,0.311965819,0.988553762,-0.003612181
Bryson Stott PHI,L,0.022746058,0.00926833,0.01767182,0.131279657,0.017415429,0,9.682992979,0.004375076,0.12244529,0.121287914,0.004333722,0.312452459,0.990547813,-0.002981541
Ryan Waldschmidt ARI,R,0.010583508,0,0.017365479,0.131795947,-0.046086653,0,9.682979017,0.004282468,0.122347608,0.120081818,0.00420316,0.309478538,0.981480721,-0.005839462
Owen Caissie MIA,L,0.008403023,0,0.015725954,0.122699013,-0.055554066,0,9.683017789,0.004165339,0.122234948,0.117323301,0.003997968,0.302509673,0.959817983,-0.012664327
Cole Young SEA,L,0.008150063,-0.006708701,0.015498108,0.122849937,0.017857503,0,9.682976256,0.004100197,0.122168532,0.122846142,0.004122939,0.316838658,1.005546518,0.001747658
Andrew Benintendi CHA,L,0.000601689,-0.048711868,0.016864383,0.136129828,-0.058001329,0,9.683032306,0.004026246,0.12209699,0.119281412,0.0039334,0.307737023,0.976939829,-0.007263977
Jake Cronenworth SDN,L,0.006268121,-0.019990844,0.016664123,0.13521288,0.010740882,0,9.682976577,0.004005399,0.122074792,0.12095824,0.003968763,0.312094094,0.990853541,-0.002880906
Marcus Semien NYN,R,0.009217144,0.022988431,0.017053462,0.140409852,0.015217532,0,9.683002514,0.003947282,0.122017101,0.118812866,0.003843624,0.306632502,0.973739455,-0.008269498
LaMonte Wade Jr. CHA,L,-0.004265873,-0.008531746,0.016666667,0.137301587,-0.083353175,0,9.684280492,0.003945392,0.12202534,0.120064973,0.003882008,0.309829247,0.983934755,-0.005058753
Spencer Steer CIN,R,0.006475072,-0.001759565,0.015801401,0.137268232,-0.069392254,0,9.683047288,0.00374118,0.121812715,0.12224052,0.003754319,0.31575304,1.003511988,0.00110504
Luis Matos SFN,R,0.008103323,0.010235266,0.015110357,0.132306573,-0.042590347,0,9.683084916,0.003711603,0.121785843,0.119025014,0.003627462,0.307479891,0.977330461,-0.007132109
Alex Call LAN,R,0.004636441,-0.020188195,0.015255204,0.135329341,-0.02,0,9.682932098,0.00366372,0.121738211,0.121749735,0.003664066,0.314582776,1.000094661,2.98E-05
Alejandro Osuna TEX,L,0.011635977,0.000779037,0.014376771,0.132294618,-0.05,0,9.683158358,0.00353244,0.121599446,0.119811056,0.003480487,0.309755356,0.985292771,-0.004623644
C.J. Kayfus CLE,L,0.008072515,0.000815543,0.014023755,0.129922901,-0.067543238,0,9.683073639,0.003508035,0.121577113,0.120704942,0.003482869,0.312103849,0.992826192,-0.002255151
Luke Raley SEA,L,0.006038163,-0.009923011,0.013526502,0.133427562,-0.068842403,0,9.683034525,0.003294967,0.121362883,0.121911825,0.00330987,0.315512683,1.004523143,0.001420683
Daulton Varsho TOR,L,0.011862069,-0.026794381,0.014397616,0.143482333,0.016666667,0,9.683012528,0.003261197,0.121329647,0.119686887,0.003217042,0.309797877,0.986460363,-0.004252123
Michael Stefanic OAK,R,0.002906574,-0.017474048,0.012629758,0.130276817,0.016678201,0,9.683456226,0.003148958,0.121213319,0.119317891,0.003099717,0.309022022,0.984362876,-0.004908978
Gavin Sheets SDN,L,-0.003928014,0.005931418,0.012119006,0.133048996,-0.089527723,0,9.683016102,0.002960456,0.121030554,0.120386574,0.002944704,0.312006992,0.994679198,-0.001669008
Mike Tauchman NYN,L,-0.004337937,-0.004502814,0.012956946,0.142729488,-0.058883022,0,9.682934454,0.00295018,0.121022105,0.121100177,0.002952083,0.313869348,1.000645105,0.000202348
Danny Jansen TEX,R,-0.001154281,-0.02585188,0.011190746,0.125524959,0.083337105,-0.056260379,9.682997657,0.00289752,0.120966597,0.118558155,0.002839831,0.307354271,0.980090023,-0.006243729
Carlos Cortes OAK,L,0.002064579,-0.006621005,0.011448141,0.131539465,-0.049993477,0,9.682890704,0.002828872,0.120900034,0.125707745,0.002941365,0.325981199,1.039766004,0.012467199
Coby Mayo BAL,R,0.007514372,-0.053736655,0.010484533,0.124199288,0.011905283,0,9.683076375,0.002743716,0.120816631,0.119568828,0.002715379,0.310171101,0.989671932,-0.003236899
Brooks Baldwin CHA,B,0.010168923,-0.013017831,0.010457166,0.126612146,-0.005555705,0,9.682988163,0.002684408,0.120753598,0.119767155,0.002662478,0.310773364,0.99183094,-0.002559636
Kristian Campbell BOS,R,0.007084421,0.018377823,0.010530896,0.13202785,-0.03718886,0,9.683067462,0.002592731,0.120669124,0.117677907,0.002528461,0.305459619,0.975211411,-0.007764381
Sean Murphy ATL,R,-0.003684721,0.000947226,0.010481037,0.131818733,0.008785896,0.021679537,9.683016903,0.002584076,0.120653924,0.118978416,0.002548191,0.308859501,0.98611311,-0.004349499
Victor Reyes NA,B,0.0052,-0.024,0.012,0.132,-0.0492,0,9.693877551,0.003,0.121,0.121673393,0.003016696,0.314924931,1.005565234,0.001742931
Starling Marte KCA,R,0.006513443,-0.018710359,0.010689506,0.13716392,-0.089308326,0,9.68314347,0.002532764,0.120601711,0.119100563,0.002501239,0.309247237,0.987552849,-0.003897763
Austin Martin MIN,R,0.015809815,-0.005463645,0.010301682,0.134227721,-0.02866815,0,9.682997007,0.002494335,0.120566252,0.122137626,0.002526844,0.317179707,1.01303328,0.004080707
Austin Wells NYA,L,0.00425811,-0.002165074,0.009631558,0.125700841,0.080352423,0.085510161,9.682990561,0.002490379,0.120558175,0.11968784,0.002472401,0.310831721,0.992780783,-0.002260279
Adolis Garcia PHI,R,0.007771671,-0.012648847,0.010175702,0.13531518,-0.05,0,9.683039351,0.002443999,0.120513928,0.118635027,0.002405895,0.308155538,0.984409263,-0.004880462
Yonathan Perlaza NA,B,0.0064,0,0.008,0.132,-0.0492,0,9.6812749,0.002,0.12,0.121957999,0.002032633,0.318071542,1.016316655,0.005106542
Carson Kelly CHN,R,-0.007692308,0.023232323,0.008757587,0.126049796,0.07225319,-0.023049804,9.683010011,0.002258123,0.120325683,0.122910061,0.002306623,0.319522465,1.021478194,0.006718465
Ernie Clement TOR,R,0.009399026,-0.01278328,0.008712439,0.127060601,0.017391304,0,9.682999421,0.002228536,0.120298007,0.11958521,0.002215331,0.31091477,0.994074745,-0.00185323
Guillermo Heredia NA,R,0.0004,-0.004,0.008,0.132,-0.0492,0,9.688888889,0.002,0.12,0.118260747,0.001971012,0.308133305,0.985506229,-0.004531695
Gabriel Gonzalez MIN,R,0.006173986,0,0.008530405,0.131841216,-0.050016892,0,9.683131653,0.002103272,0.120178061,0.115972554,0.00202967,0.301667641,0.965006033,-0.010939359
Josh Jung TEX,R,-0.001561586,-0.003252924,0.008424708,0.131414474,0.01666758,0,9.682992248,0.002083539,0.120153771,0.122968286,0.002132345,0.319911171,1.023424276,0.007322171
Noelvi Marte CIN,R,0.011855728,0.0005752,0.008250825,0.128590288,-0.05,0,9.682961654,0.002085385,0.120153908,0.117024614,0.002031073,0.304447918,0.973955955,-0.008141082
Ha-seong Kim ATL,R,0.015170053,-0.030362555,0.008396004,0.131698283,0.049997755,0,9.6830083,0.002072056,0.120143247,0.120989387,0.002086649,0.314776392,1.007042764,0.002201392
Dylan Crews WAS,R,0.016758074,-0.007838441,0.008623111,0.13821756,-0.026470637,0,9.683028858,0.002027675,0.120097031,0.115204715,0.001945075,0.299788112,0.959263635,-0.012730888
Nolan Arenado ARI,R,-0.004038172,0.005530176,0.008426388,0.135186505,0.015134236,0,9.68301122,0.002025759,0.120094773,0.118460484,0.001998192,0.308262194,0.986391674,-0.004252806
Nathan Furman SFN,L,0.008785714,0,0.007857143,0.132142857,0.016642857,0,9.682274247,0.001936947,0.119914612,0.120286875,0.00194296,0.313321665,1.003104398,0.000969665
George Valera CLE,L,0.004721567,0,0.00854449,0.146876841,-0.07563789,0,9.682984241,0.001890765,0.119962525,0.118293235,0.001864455,0.308003621,0.986084908,-0.004346379
Liam Hicks MIA,L,0.001735626,-0.013499895,0.007272076,0.132885545,-0.023666488,0.007939815,9.682928534,0.00177858,0.119848277,0.125287905,0.001859306,0.326381514,1.045387619,0.014170514
