Full Name,Bats,BaseRunning,UZR,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,Runs/WAR,BattingRuns/PA,wRC/PA,Updated wRC/PA,Updated BattingRuns/PA,Update wOBA,% Change,col_CL
Lewis German KCA,R,0,0,-0.485714286,0.142857143,0.017142857,0,9.70212766,-0.113333333,0.006666667,0.006651997,-0.11308395,0.169495214,0.997799563,
Manuel Dos Passos ATL,R,0,0,-0.485714286,0.142857143,0.088571429,0,9.673913043,-0.113333333,0.006666667,0.006617058,-0.112489985,0.168555324,0.992558689,
Malvin Fernandez ATL,B,0,0,-0.485714286,0.142857143,0.017142857,0,9.70212766,-0.113333333,0.006666667,0.006618965,-0.112522412,0.16855725,0.992844815,
Eliezer Rivero LAA,R,0,0,-0.485714286,0.142857143,-0.088571429,0,9.679487179,-0.113333333,0.006666667,0.006506898,-0.110617274,0.165693614,0.976034766,
Jhorman Bravo BOS,L,0,0,-0.5,0.14,0.054,0,9.683544304,-0.113636364,0.004545455,0.004556083,-0.113902079,0.170117858,1.002338296,
Bohan Adderley NYN,R,0.001428571,0,-0.485714286,0.142857143,0.052857143,0,9.66507177,-0.113333333,0.006666667,0.006734685,-0.114489645,0.171450601,1.010202753,
Eddson Martinez SDN,L,0,0,-0.5,0.14,-0.054,0,9.672897196,-0.113636364,0.004545455,0.004519427,-0.112985684,0.168728301,0.994274019,
Ayden Johnson OAK,R,0,0,-0.485714286,0.142857143,0.017142857,0,9.70212766,-0.113333333,0.003333333,0.003338607,-0.113512635,0.169784187,1.001582075,
Sterling Bazil DET,B,0.001428571,0,-0.485714286,0.142857143,0.052857143,0,9.66507177,-0.113333333,0.003333333,0.003346517,-0.113781575,0.170178417,1.003955076,
Eric Mota HOU,R,0,0,-0.485714286,0.142857143,0.052857143,0,9.666666667,-0.113333333,0.003333333,0.003350358,-0.113912162,0.170338551,1.005107309,
Juan Alva MIA,L,0,0,-0.5,0.14,-0.09,0,9.698275862,-0.113636364,0.004545455,0.004544848,-0.113621188,0.16936238,0.999866458,
Yosneiker Rivas SFN,L,0,0,-0.5,0.14,0.018,0,9.661016949,-0.113636364,0.004545455,0.004539858,-0.113496446,0.169126502,0.998768725,
Eryks Rivero MIL,R,0,0,-0.485714286,0.142857143,-0.052857143,0,9.685314685,-0.113333333,0.003333333,0.003320606,-0.112900615,0.168524092,0.9961819,
Alan Frias NA,R,0,0,-0.485714286,0.142857143,-0.122857143,0,9.673590504,-0.113333333,0.003333333,0.003328997,-0.113185904,0.168795138,0.998699157,
Carlos Batista WAS,R,0.001428571,0,-0.485714286,0.142857143,-0.052857143,0,9.684210526,-0.113333333,0.003333333,0.003319423,-0.112860377,0.16829673,0.995826854,
Carter Johnson MIA,L,0,0,-0.5,0.14,0.018,0,9.661016949,-0.113636364,0.004545455,0.004498767,-0.112469172,0.167232482,0.989728718,
Alessandro Duran SFN,B,0,0,-0.485714286,0.142857143,-0.088571429,0,9.679487179,-0.113333333,0.003333333,0.003320976,-0.112913198,0.168324686,0.996292925,
Edrei Campos BAL,L,0,0,-0.5,0.14,0.018,0,9.661016949,-0.113636364,0.004545455,0.004552487,-0.113812174,0.169211388,1.001547132,
Jean Gutierrez NA,R,0,0,-0.485714286,0.142857143,-0.052857143,0,9.685314685,-0.113333333,0.003333333,0.003318152,-0.112817174,0.168121812,0.995445654,
Gabriel Rodriguez CLE,L,0,0,-0.5,0.14,0.018,0,9.661016949,-0.113636364,0.004545455,0.00448288,-0.112072011,0.166536408,0.986233695,
Daris Cordero NA,R,0,0,-0.485714286,0.142857143,0.017142857,0,9.70212766,-0.113333333,0.003333333,0.003333051,-0.113323749,0.168840721,0.999915436,
Michael Cordero SLN,R,0,0,-0.485714286,0.142857143,0.017142857,0,9.70212766,-0.113333333,0.003333333,0.003331488,-0.113270585,0.168738524,0.999446337,
Andres Torres TBA,L,0,0,-0.5,0.14,-0.09,0,9.698275862,-0.113636364,0.004545455,0.004580612,-0.1145153,0.170107623,1.007734642,
Jonathan Rangel MIL,L,0,0,-0.5,0.14,-0.09,0,9.698275862,-0.113636364,0.004545455,0.004494664,-0.112366596,0.16690296,0.988826049,
Wesly Castillo TEX,L,0,0,-0.5,0.14,-0.054,0,9.672897196,-0.113636364,0.004545455,0.004519826,-0.112995648,0.167821407,0.994361699,
Vinicius Dos Santos SFN,R,0,0,-0.485714286,0.142857143,-0.052857143,0,9.685314685,-0.113333333,0.003333333,0.003339203,-0.113532907,0.16902512,1.001760941,
Franchely Silverio HOU,R,0,0,-0.485714286,0.142857143,0.052857143,0,9.666666667,-0.113333333,0.003333333,0.003355313,-0.114080636,0.169802316,1.006593847,
Avinson Pinto BOS,L,0,0,-0.5,0.14,0.018,0,9.661016949,-0.113636364,0.004545455,0.005280181,-0.132004535,0.195929157,1.16163991,
Alexander Herrera NA,R,0,0,-0.485714286,0.142857143,0.017142857,0,9.70212766,-0.113333333,0.003333333,#N/A,#N/A,#N/A,#N/A,
Christopher Orelin NA,R,0,0,-0.485714286,0.142857143,0.017142857,0,9.70212766,-0.113333333,0.003333333,0.003342033,-0.113629135,0.169078148,1.002610017,
Rey Cruz PHI,B,0,0,-0.485714286,0.142857143,-0.122857143,0,9.673590504,-0.113333333,0.003333333,0.003318901,-0.112842649,0.167891939,0.995670429,
Arfeni Batista NA,R,0,0,-0.485714286,0.142857143,0.017142857,0,9.70212766,-0.113333333,0.003333333,0.00335107,-0.113936394,0.169510211,1.005321126,
Cleudis Valenzuela NA,L,0,0,-0.5,0.14,0.018,0,9.661016949,-0.113636364,0.004545455,0.004542695,-0.113567378,0.168479658,0.999392925,
Pier-Olivier Boucher NA,L,0,0,-0.5,0.14,-0.054,0,9.672897196,-0.113636364,0.004545455,0.004532499,-0.113312476,0.168065608,0.997149787,
Jordan Sanchez BAL,L,0,0,-0.5,0.14,-0.054,0,9.672897196,-0.113636364,0.004545455,0.00505428,-0.126356994,0.187397733,1.111941548,
Ovandy Frias NA,R,0,0,-0.485714286,0.142857143,0.017142857,0,9.70212766,-0.113333333,0.003333333,0.0033515,-0.113951013,0.169423372,1.005450117,
Anderson Garcia KCA,R,0,0,-0.485714286,0.142857143,0.017142857,0,9.70212766,-0.113333333,0.003333333,0.003325709,-0.113074123,0.16809067,0.997712849,
Jose Montilla KCA,R,0,0,-0.485714286,0.142857143,-0.122857143,0,9.673590504,-0.113333333,0.003333333,#N/A,#N/A,#N/A,#N/A,
Luis Aguilera DET,L,0,0,-0.5,0.14,0.054,0,9.683544304,-0.113636364,0.004545455,0.004542258,-0.113556459,0.168074734,0.999296844,
Starlin Aguilar LAA,L,0,0,-0.5,0.14,-0.126,0,9.6812749,-0.113636364,0.004545455,0.004670631,-0.116765782,0.172821765,1.027538885,
Samuel Estevez MIA,R,0,0,-0.485714286,0.142857143,-0.052857143,0,9.685314685,-0.113333333,0.003333333,0.003334198,-0.113362748,0.16822565,1.00025954,
Joaquin Arias TEX,L,0,0,-0.5,0.14,-0.054,0,9.672897196,-0.113636364,0.004545455,0.004537658,-0.11344144,0.167874546,0.998284676,
Juarlin Soto TOR,L,0,0,-0.5,0.14,0.018,0,9.661016949,-0.113636364,0.004545455,0.004546985,-0.113674614,0.167986526,1.000336605,
Samuel Salcedo NA,R,0,0,-0.485714286,0.142857143,0.017142857,0,9.70212766,-0.113333333,0.003333333,0.003337976,-0.113491193,0.168131861,1.001392875,
Kelvin Alcantara SEA,L,0,0,-0.5,0.14,-0.054,0,9.672897196,-0.113636364,0.004545455,0.004527957,-0.113198937,0.167239747,0.996150644,
Joshua Fermin KCA,R,0,0,-0.485714286,0.142857143,-0.052857143,0,9.685314685,-0.113333333,0.003333333,0.003336201,-0.11343083,0.167999399,1.00086026,
Abel De Leon CHN,R,0,0,-0.485714286,0.142857143,0.088571429,0,9.673913043,-0.113333333,0.003333333,0.003335735,-0.113415005,0.167874889,1.000720633,
Andres Villafane NA,L,0,0,-0.5,0.14,-0.054,0,9.672897196,-0.113636364,0.004545455,0.004530376,-0.113259391,0.167032051,0.996682644,
Ivan Sosa KCA,R,0,0,-0.485714286,0.142857143,-0.052857143,0,9.685314685,-0.113333333,0.003333333,0.003431843,-0.116682666,0.172471738,1.02955294,
Delvis Matos NA,R,0,0,-0.485714286,0.142857143,-0.052857143,0,9.685314685,-0.113333333,0.003333333,0.003309544,-0.112524487,0.16621323,0.992863125,
Juan Caricipe CIN,B,0,0,-0.485714286,0.142857143,0.017142857,0,9.70212766,-0.113333333,0.003333333,0.003336075,-0.113426559,0.167444624,1.000822584,
Kenyon Simmons NA,R,0,0,-0.485714286,0.142857143,0.017142857,0,9.70212766,-0.113333333,0.003333333,0.003312521,-0.1126257,0.166260377,0.993756176,
Luis Bolivar NA,R,0,0,-0.485714286,0.142857143,-0.052857143,0,9.685314685,-0.113333333,0.003333333,0.00333595,-0.113422295,0.167374279,1.00078496,
Dexters Peralta NYA,B,0,0,-0.5,0.142857143,0.052857143,0,9.681818182,-0.116666667,0.003333333,0.003362861,-0.117700151,0.168597395,1.008858435,
Jhonger Ochoa DET,R,0,0,-0.5,0.142857143,0.017142857,0,9.674796748,-0.116666667,0.003333333,0.003364311,-0.117750887,0.168650895,1.009293319,
Ricardo Crespo SFN,L,0,0,-0.5,0.14,-0.054,0,9.672897196,-0.113636364,0.004545455,0.004532735,-0.113318382,0.166595518,0.997201762,
Frailin Yan NA,R,0,0,-0.5,0.142857143,-0.052857143,0,9.695945946,-0.116666667,0.003333333,0.003324846,-0.116369619,0.16663664,0.997453879,
Derek Cueto MIA,R,0,0,-0.5,0.142857143,0.017142857,0,9.674796748,-0.116666667,0.003333333,0.003309422,-0.115829774,0.165849703,0.992826631,
Frainner Chirinos BAL,R,0,0,-0.5,0.142857143,0.017142857,0,9.674796748,-0.116666667,0.003333333,0.003313882,-0.115985861,0.165896234,0.994164523,
Diego Villegas SFN,L,0,0,-0.5,0.14,-0.09,0,9.698275862,-0.113636364,0.004545455,0.004543838,-0.113595945,0.166795652,0.999644314,
Yensi De La Cruz HOU,L,0,0,-0.5,0.14,0.018,0,9.661016949,-0.113636364,0.004545455,0.004535043,-0.113376083,0.166448879,0.997709532,
Jelson Coca NA,R,0,0,-0.5,0.142857143,0.017142857,0,9.674796748,-0.116666667,0.003333333,0.00334855,-0.117199262,0.167585569,1.004565105,
Cesar Franco OAK,L,0,0,-0.5,0.14,-0.054,0,9.672897196,-0.113636364,0.004545455,0.004553399,-0.113834966,0.167047439,1.001747697,
Maylerson Casanova PHI,R,0,0,-0.5,0.142857143,0.017142857,0,9.674796748,-0.116666667,0.003333333,0.003348579,-0.117200264,0.167478507,1.004573688,
Anyelo Marquez LAA,L,0,0,-0.5,0.14,0.018,0,9.661016949,-0.113636364,0.004545455,0.005245449,-0.131136223,0.192373902,1.153998764,
Anthony Santa Cruz de Oviedo LAA,L,0,0,-0.5,0.14,-0.09,0,9.698275862,-0.113636364,0.004545455,0.004504366,-0.112609154,0.165122767,0.990960559,
Santiago Pinto DET,L,0,0,-0.5,0.14,-0.054,0,9.672897196,-0.113636364,0.004545455,0.00453575,-0.113393747,0.166267255,0.997864971,
Freiker Betencourt CHN,L,0,0,-0.5,0.14,0.018,0,9.661016949,-0.113636364,0.004545455,0.004531264,-0.11328161,0.166091865,0.996878166,
Michael Baez NA,R,0,0,-0.5,0.142857143,-0.088571429,0,9.689440994,-0.116666667,0.003333333,0.003334424,-0.116704836,0.166655506,1.000327165,
Gabriel Flores PHI,R,0,0,-0.5,0.142857143,-0.088571429,0,9.689440994,-0.116666667,0.003333333,0.003317919,-0.116127166,0.16575494,0.995375709,
Juan Machado NA,L,0,0,-0.5,0.14,-0.054,0,9.672897196,-0.113636364,0.004545455,0.004553458,-0.113836441,0.166777125,1.00176068,
Osmar Torrealba CLE,L,0,0,-0.5,0.14,-0.054,0,9.672897196,-0.113636364,0.004545455,0.004503734,-0.112593338,0.1649133,0.990821372,
Joandrew Pena NA,R,0,0,-0.5,0.142857143,-0.088571429,0,9.689440994,-0.116666667,0.003333333,0.003319965,-0.116198768,0.165720691,0.99598944,
Daiber De Los Santos MIN,R,0,0,-0.5,0.142857143,0.052857143,0,9.681818182,-0.116666667,0.003333333,0.003351945,-0.117318092,0.167222527,1.005583647,
Carlos Rondon NYA,R,0,0,-0.5,0.142857143,0.088571429,0,9.690721649,-0.116666667,0.003333333,0.003329494,-0.116532285,0.166049517,0.99884816,
Luis Luna LAN,R,0,0,-0.5,0.142857143,0.017142857,0,9.674796748,-0.116666667,0.003333333,0.003343787,-0.117032548,0.166739281,1.003136128,
Hanley Ramirez PIT,R,0,0,-0.5,0.142857143,0.017142857,0,9.674796748,-0.116666667,0.003333333,0.003331936,-0.11661775,0.166133314,0.999580718,
Arlenn Manzanillo ATL,B,0,0,-0.5,0.142857143,0.088571429,0,9.690721649,-0.116666667,0.003333333,0.003293301,-0.115265525,0.164159514,0.987990214,
Yorber Semprun NYN,L,0,0,-0.5,0.14,0.018,0,9.661016949,-0.113636364,0,0,-0.113580781,0.165984773,0.999510875,
Darvin Cruz NA,L,0,0,-0.5,0.14,0.018,0,9.661016949,-0.113636364,0,0,-0.113500221,0.165850064,0.998801944,
Juan Rojas HOU,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.119953442,0.168487435,1.014990663,
Jonathan Taveras NA,B,0,0,-0.5,0.142857143,0.017142857,0,9.674796748,-0.116666667,0.003333333,0.003328251,-0.116488781,0.165662024,0.998475267,
Darlyn De Leon CHN,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.117413762,0.164798976,0.993501064,
Luis Leones NA,L,0.002,0,-0.52,0.14,-0.054,0,9.686098655,-0.118181818,0,0,-0.118227135,0.165802553,1.000383452,
Daonil Montero ARI,R,0,0,-0.5,0.142857143,0.017142857,0,9.674796748,-0.116666667,0.003333333,0.003347009,-0.117145307,0.166255297,1.00410263,
Hojans Hernandez NA,R,0,0,-0.5,0.142857143,-0.088571429,0,9.689440994,-0.116666667,0.003333333,0.003337962,-0.116828671,0.165705781,1.001388606,
Almen Tolentino MIA,L,0,0,-0.52,0.14,-0.126,0,9.69348659,-0.118181818,0,0,-0.117107599,0.163947125,0.990910451,
Domingo Morla NA,R,0,0,-0.5,0.142857143,0.017142857,0,9.674796748,-0.116666667,0,0,-0.116185459,0.164739694,0.995875361,
Gabriel Lara NYA,L,0,0,-0.52,0.14,-0.054,0,9.6875,-0.118181818,0,0,-0.118416535,0.165743525,1.001986065,
Grant Smith NA,R,0,0,-0.5,0.142857143,0.017142857,0,9.674796748,-0.116666667,0,#N/A,#N/A,#N/A,#N/A,
Jandaniel Gonzalez TBA,L,0,0,-0.52,0.14,0.09,0,9.666666667,-0.118181818,0,0,-0.124721671,0.174402917,1.055337212,
Andruw Salcedo NA,B,0,0,-0.5,0.142857143,-0.088571429,0,9.689440994,-0.116666667,0,0,-0.116714296,0.165315463,1.000408253,
Cesar Lugo CHN,L,0,0,-0.52,0.14,-0.054,0,9.6875,-0.118181818,0,0,-0.116401042,0.162736357,0.984931893,
Jose Gonzalez LAN,L,0,0,-0.52,0.14,-0.09,0,9.670781893,-0.118181818,0,0,-0.118672337,0.165876632,1.004150541,
Deshandro Tromp NA,R,0,0,-0.5,0.142857143,-0.088571429,0,9.689440994,-0.116666667,0,0,-0.1170818,0.165729623,1.003558289,
Francis Sosa MIL,R,0,0,-0.5,0.142857143,-0.052857143,0,9.695945946,-0.116666667,0,0,-0.116388417,0.164704242,0.997615004,
Dilan Granadillo CHN,L,0,0,-0.52,0.14,0.09,0,9.666666667,-0.118181818,0,0,-0.116629749,0.162904127,0.986867106,
Endry Reyes NA,R,0,0,-0.5,0.142857143,-0.088571429,0,9.689440994,-0.116666667,0,0,-0.116291335,0.164487116,0.996782872,
Edgar Jimenez NYA,R,0,0,-0.5,0.142857143,-0.088571429,0,9.689440994,-0.116666667,0,0,-0.118072522,0.167004474,1.012050189,
Johan Contreras NA,R,0,0,-0.5,0.142857143,-0.088571429,0,9.689440994,-0.116666667,0,0,-0.116819128,0.165182581,1.001306813,
Samil Dishmey LAA,L,0,0,-0.52,0.14,-0.054,0,9.6875,-0.118181818,0,0,-0.118441664,0.165223479,1.002198695,
Jhojan Downer SDN,R,0,0,-0.5,0.142857143,0.088571429,0,9.690721649,-0.116666667,0,0,-0.117224859,0.165600544,1.004784506,
Alcides Hernandez SDN,L,0,0,-0.52,0.14,-0.126,0,9.69348659,-0.118181818,0,0,-0.118327985,0.164925728,1.001236799,
Yeisy Celesten TEX,L,0,0,-0.52,0.14,-0.09,0,9.670781893,-0.118181818,0,0,-0.118040618,0.164511211,0.998805225,
Gabriel Azocar PHI,R,0,0,-0.5,0.142857143,0.088571429,0,9.690721649,-0.116666667,0,0,-0.117101917,0.16525824,1.003730716,
Janero Miller MIA,B,0,0,-0.5,0.142857143,-0.028571429,0,9.677419355,-0.116666667,0,0,-0.116303846,0.164109047,0.996890111,
Willian Berti DET,L,0,0,-0.52,0.14,-0.054,0,9.6875,-0.118181818,0,0,-0.117053554,0.162983028,0.990453152,
Victor Hurtado WAS,L,0,0,-0.52,0.14,-0.054,0,9.6875,-0.118181818,0,0,-0.117957024,0.164020421,0.998097893,
Abel Pena NA,R,0,0,-0.5,0.142857143,-0.088571429,0,9.689440994,-0.116666667,0,0,-0.117407249,0.165343958,1.006347849,
Vicent Nunez NA,R,0,0,-0.5,0.142857143,0.088571429,0,9.690721649,-0.116666667,0,0,-0.116195941,0.163565374,0.995965207,
Meykel Baro BAL,R,0,0,-0.5,0.142857143,0.052857143,0,9.681818182,-0.116666667,0,0,-0.116667162,0.164202697,1.000004245,
Herlinton Herrera COL,L,0,0,-0.52,0.14,-0.09,0,9.670781893,-0.118181818,0,0,-0.117849627,0.163693585,0.99718915,
Roybert Herrera NYN,L,0,0,-0.52,0.14,-0.09,0,9.670781893,-0.118181818,0,0,-0.117957256,0.163765231,0.998099862,
Juan Cabada CHN,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.118907629,0.165052479,1.006141479,
Adriel Cuello NA,R,0,0,-0.5,0.142857143,-0.052857143,0,9.695945946,-0.116666667,0,0,-0.117037751,0.164440381,1.003180723,
Yeicer Crespo NA,R,0,0,-0.5,0.142857143,-0.122857143,0,9.682997118,-0.116666667,0,0,-0.116263728,0.163214343,0.996546239,
Merphy Hernandez MIN,L,0.002,0,-0.52,0.14,0.018,0,9.677419355,-0.118181818,0,0,-0.12001777,0.166210578,1.015534973,
Jose De La Cruz HOU,R,0,0,-0.5,0.142857143,0.017142857,0,9.674796748,-0.116666667,0,0,-0.11706064,0.16421969,1.003376918,
Alan Escobar CHA,L,0,0,-0.52,0.14,-0.054,0,9.6875,-0.118181818,0,0,-0.11735796,0.162481373,0.99302889,
Yeison Acosta BAL,B,0,0,-0.5,0.142857143,0.088571429,0,9.690721649,-0.116666667,0,0,-0.116708051,0.163621019,1.00035472,
Juan Colorado SFN,R,0,0,-0.5,0.142857143,0.017142857,0,9.674796748,-0.116666667,0,0,-0.116652116,0.163501605,0.999875277,
Juan Hernandez DET,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.137330174,0.18987365,1.162024553,
Djean Macares SFN,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.117448349,0.162308379,0.993793727,
Alexander Alzi NA,R,0,0,-0.5,0.142857143,-0.088571429,0,9.689440994,-0.116666667,0,0,-0.117071587,0.163749366,1.003470741,
Agustin Acosta LAN,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.118043863,0.162951562,0.998832686,
Brayan Guedez NA,L,0,0,-0.52,0.14,-0.054,0,9.6875,-0.118181818,0,0,-0.118277947,0.163197637,1.0008134,
Cristian Jauregui PIT,L,0,0,-0.52,0.14,-0.054,0,9.6875,-0.118181818,0,0,-0.139254602,0.192129039,1.178308172,
Angel Gonzalez MIL,L,0,0,-0.52,0.14,-0.054,0,9.6875,-0.118181818,0,0,-0.118882858,0.16401518,1.005931873,
Fernando Cruz CHN,R,0,0,-0.514285714,0.142857143,0.052857143,0,9.695652174,-0.12,0,#N/A,#N/A,#N/A,#N/A,
Adrian Hoyte DET,L,0,0,-0.52,0.14,-0.054,0,9.6875,-0.118181818,0,0,-0.117933699,0.162650801,0.997900529,
Johan Rodriguez ATL,L,0,0,-0.52,0.14,-0.09,0,9.670781893,-0.118181818,0,0,-0.118326639,0.163144674,1.001225407,
Helder Rosario NA,R,0,0,-0.514285714,0.142857143,-0.122857143,0,9.691876751,-0.12,0,0,-0.119713191,0.162468757,0.997609924,
Jose Santana LAA,R,0,0,-0.514285714,0.142857143,0.052857143,0,9.695652174,-0.12,0,0,-0.121802323,0.165300977,1.015019355,
Williams Wong NA,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.1185479,0.163353443,1.003097612,
Dayber Cruceta PHI,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.118091352,0.162703358,0.999234517,
Jose Marcano CLE,L,0,0,-0.52,0.14,-0.09,0,9.670781893,-0.118181818,0,0,-0.118203364,0.162814677,1.000182308,
Eliezer Alfonzo BOS,B,0,0,-0.514285714,0.142857143,0.017142857,0,9.6875,-0.12,0,0,-0.121150373,0.164298078,1.00958644,
Pascual Archila TOR,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.117346049,0.161566283,0.992928108,
Limanol Payero PIT,R,0,0,-0.514285714,0.142857143,0.017142857,0,9.6875,-0.12,0,0,-0.120376082,0.163197867,1.003134017,
Jhostin Genao TEX,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.118346873,0.162769009,1.001396617,
Luis Santos CHN,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.118535064,0.162923527,1.002988999,
Alejandro Guerrero KCA,R,0,0,-0.514285714,0.142857143,-0.052857143,0,9.674267101,-0.12,0,0,-0.119530122,0.161796969,0.996084349,
Jesus Abreu NA,R,0,0,-0.514285714,0.142857143,0.088571429,0,9.705882353,-0.12,0,0,-0.119931477,0.162329253,0.999428975,
Hancel Almonte NA,R,0,0,-0.514285714,0.142857143,-0.088571429,0,9.66966967,-0.12,0,0,-0.120806236,0.163493119,1.00671863,
Frederi Montero MIL,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.126944004,0.174339622,1.074141572,
Robert Alvarez CLE,R,0,0,-0.514285714,0.142857143,0.088571429,0,9.705882353,-0.12,0,0,-0.120332804,0.162712012,1.002773367,
Omar Guadamuz CIN,R,0,0,-0.514285714,0.142857143,0.017142857,0,9.6875,-0.12,0,0,-0.121136963,0.163775155,1.009474692,
Vladi Gomez NYN,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.118563306,0.162754677,1.003227971,
Jealmy Frias CIN,B,0,0,-0.514285714,0.142857143,-0.052857143,0,9.674267101,-0.12,0,0,-0.119636012,0.161624264,0.996966765,
Heribert Silva CLE,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.118429913,0.162445301,1.002099263,
Yananyer Abreu NA,B,0,0,-0.514285714,0.142857143,0.017142857,0,9.6875,-0.12,0,0,-0.119938564,0.161988025,0.999488033,
Yohangel Moris NA,B,0,0,-0.514285714,0.142857143,0.017142857,0,9.6875,-0.12,0,0,-0.11990669,0.161818075,0.999222416,
Rosniell De Paula COL,R,0,0,-0.514285714,0.142857143,0.052857143,0,9.695652174,-0.12,0,0,-0.120328983,0.162345859,1.002741529,
Tom Guerrero NA,R,0,0,-0.514285714,0.142857143,0.052857143,0,9.695652174,-0.12,0,0,-0.12058942,0.16253846,1.004911836,
Cristian Montilla MIL,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.11799995,0.161482115,0.998461118,
Julio Valdez CHN,R,0,0,-0.514285714,0.142857143,-0.028571429,0,9.688581315,-0.12,0,0,-0.119756684,0.161391093,0.997972366,
Dawel Joseph SEA,R,0,0,-0.514285714,0.142857143,0.017142857,0,9.6875,-0.12,0,0,-0.120320865,0.162083235,1.002673878,
Jhon Lucena NA,R,0,0,-0.514285714,0.142857143,-0.052857143,0,9.674267101,-0.12,0,0,-0.119917934,0.161458505,0.999316113,
Hendry Arvelo LAN,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.117993599,0.161223822,0.998407379,
Ryan Castillo NA,L,0,0,-0.52,0.14,-0.09,0,9.670781893,-0.118181818,0,0,-0.118264805,0.161447288,1.000702195,
Angel Herrera NA,L,0,0,-0.52,0.14,-0.054,0,9.6875,-0.118181818,0,0,-0.11779668,0.16079727,0.996741134,
Aaron Salazar MIN,R,0,0,-0.514285714,0.142857143,0.088571429,0,9.705882353,-0.12,0,0,-0.119949967,0.161239745,0.999583062,
Gabriel Rodriguez PIT,R,0,0,-0.514285714,0.142857143,0.017142857,0,9.6875,-0.12,-0.003333333,-0.00335227,-0.120681716,0.162009169,1.005680963,
John Estevez ATL,L,0,0,-0.52,0.14,-0.054,0,9.6875,-0.118181818,0,0,-0.117245299,0.159797586,0.992075605,
Jose De La Cruz COL,R,0,0,-0.514285714,0.142857143,0.088571429,0,9.705882353,-0.12,-0.003333333,-0.003318382,-0.119461761,0.160339584,0.995514671,
Wilian Trinidad TBA,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.11824311,0.16112652,1.000518619,
Misael Mojica WAS,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.118784142,0.161840652,1.005096584,
Jhonael Cuello NYN,L,0,0,-0.52,0.14,0.018,0,9.679144385,-0.118181818,0,0,-0.117514682,0.160034477,0.994355001,
Ewry Espinal NA,L,0,0,-0.52,0.14,-0.054,0,9.6875,-0.118181818,0,0,-0.117963255,0.160639366,0.998150618,
Edgar Mota NA,R,0,0,-0.514285714,0.142857143,-0.088571429,0,9.66966967,-0.12,-0.003333333,-0.003312547,-0.119251694,0.159776401,0.993764117,
Javier Acevedo PIT,L,0,0,-0.52,0.14,-0.09,0,9.670781893,-0.118181818,0,0,-0.118331124,0.160954086,1.001263358,
Edwin Solano NA,R,0,0,-0.514285714,0.142857143,0.017142857,0,9.6875,-0.12,-0.003333333,-0.003348197,-0.120535082,0.161456742,1.004459015,
Carlos De Sousa TBA,R,0,0,-0.514285714,0.142857143,0.088571429,0,9.705882353,-0.12,-0.003333333,-0.003310271,-0.119169774,0.159577265,0.993081449,
Yosmar Gimenez NA,L,0,0,-0.52,0.14,-0.09,0,9.670781893,-0.118181818,0,0,-0.117880576,0.160278411,0.997451029,
Luis Cruz PIT,L,0,0,-0.52,0.14,-0.054,0,9.6875,-0.118181818,0,0,-0.118059001,0.16052101,0.998960781,
Ramon Ramirez NA,L,0,0,-0.52,0.14,-0.126,0,9.69348659,-0.118181818,0,0,-0.118954852,0.161642441,1.006541054,
Reiner Herrera CLE,L,0,0,-0.52,0.14,0.09,0,9.666666667,-0.118181818,0,0,-0.119113556,0.161848018,1.007883935,
Pedro Dalmagro CLE,L,0,0,-0.54,0.14,0.09,0,9.6875,-0.122727273,-0.004545455,-0.00453796,-0.122524909,0.160123538,0.998351111,
Oliver Guerrero TEX,L,0,0,-0.54,0.14,-0.126,0,9.669117647,-0.122727273,-0.004545455,-0.004528628,-0.122272961,0.159787302,0.996298202,
Hyun Seung Lee PIT,L,0,0,-0.54,0.14,0.018,0,9.695431472,-0.122727273,-0.004545455,-0.004591814,-0.123978975,0.161931878,1.010199056,
