Full Name,Hand,WAR/GS,ERA,xWAR/GS,SIERA,ERA Change,bpWAR/GS,WAR/IP,Updated WAR/GS,Updated xWAR/GS,Updated WAR/IP,Updated ERA
Emmet Sheehan LAN,R,0.088144036,3.8348,0.091389999,3.48,-0.189700076,0.032066666,0.016033333,0.092504349,0.095910884,0.016826471,3.645099924
Corbin Burnes ARI,R,0.100046295,3.8396,0.097660002,3.59,-0.010000121,0.034266667,0.017133334,0.100306863,0.097914354,0.017177957,3.829599879
Bryan Woo SEA,R,0.099375002,3.8436,0.092909997,3.45,0.099899855,0.032599999,0.016299999,0.096792125,0.090495153,0.015876343,3.943499855
Bryce Montes de Oca WAS,R,#DIV/0!,3.8547,0.0931,3.58,0.138199954,0.032666667,0.016333333,#DIV/0!,0.089762149,0.015747745,3.992899954
Will Vest DET,R,#DIV/0!,3.8788,0.08531,3.86,-0.017399902,0.029933333,0.014966667,#DIV/0!,0.085692692,0.015033806,3.861400098
Aaron Bummer ATL,L,#DIV/0!,3.8806,0.084423337,3.91,0.100699937,0.029622224,0.014811112,#DIV/0!,0.082232587,0.01442677,3.981299937
Nolan McLean NYN,R,0.082673611,3.8822,0.081953333,3.88,-0.273200153,0.028755556,0.014377778,0.08849156,0.087720595,0.015389578,3.608999847
Andres Munoz SEA,R,#DIV/0!,3.8831,0.082523333,3.89,-0.030899879,0.028955556,0.014477778,#DIV/0!,0.083180015,0.014592985,3.852200121
Braxton Garrett MIA,L,0.088999122,3.8853,0.090566671,3.64,0.050199953,0.031777779,0.01588889,0.08784921,0.089396506,0.015683598,3.935499953
Michael King SDN,R,0.08425926,3.8898,0.084106665,3.7,-0.036100128,0.029511111,0.014755555,0.085041246,0.084887235,0.014892497,3.853699872
Yusei Kikuchi LAA,L,0.085519815,3.8922,0.084423337,3.53,-0.002599737,0.029622224,0.014811112,0.085576937,0.084479726,0.014821005,3.889600263
Shane Bieber TOR,R,0.091471195,3.8982,0.090629996,3.63,-0.013299799,0.031799998,0.015899999,0.091783275,0.090939205,0.015954247,3.884900201
Alex Cobb FA,R,0.091213389,3.904,0.091010003,3.74,#N/A,0.031933334,0.015966667,0.091213389,0.091010003,0.015966667,#N/A
Tanner Scott LAN,L,#DIV/0!,3.9079,0.077646665,3.94,0.016400045,0.027244444,0.013622222,#DIV/0!,0.07732081,0.013565054,3.924300045
Sam Hentges SFN,L,#DIV/0!,3.9137,0.084233334,3.88,0.019699975,0.029555556,0.014777778,#DIV/0!,0.083809338,0.014703393,3.933399975
Garrett Cleavinger TBA,L,#DIV/0!,3.9161,0.079863336,3.69,0.15309995,0.028022223,0.014011112,#DIV/0!,0.076741078,0.013463347,4.06919995
Devin Williams NYN,R,#DIV/0!,3.9164,0.08417,3.82,-0.021300092,0.029533333,0.014766667,#DIV/0!,0.084627775,0.014846978,3.895099908
Brusdar Graterol LAN,R,#DIV/0!,3.9167,0.085500003,3.88,0.000399923,0.030000001,0.015000001,#DIV/0!,0.085491273,0.014998469,3.917099923
Matt Brash SEA,R,#DIV/0!,3.9304,0.080243333,3.91,0.053099885,0.028155555,0.014077778,#DIV/0!,0.079159242,0.013887586,3.983499885
Luke Little CHN,L,#DIV/0!,3.9316,0.067703333,4.2,0.231099878,0.023755555,0.011877778,#DIV/0!,0.063723723,0.011179601,4.162699878
Adrian Morejon SDN,L,#DIV/0!,3.9343,0.082903331,3.92,-0.130400026,0.029088888,0.014544444,#DIV/0!,0.085651112,0.015026511,3.803899974
Tylor Megill NYN,R,0.082668187,3.9423,0.082903331,3.71,0.018600128,0.029088888,0.014544444,0.082278151,0.082512185,0.014475822,3.960900128
Reid Detmers LAA,L,0.081061728,3.9423,0.080940002,3.68,-0.122500109,0.028400001,0.0142,0.08358058,0.083455072,0.014641241,3.819799891
Bryan Abreu HOU,R,#DIV/0!,3.9425,0.079736667,3.76,0.155499901,0.027977778,0.013988889,#DIV/0!,0.076591697,0.01343714,4.097999901
Garrett Whitlock BOS,R,#DIV/0!,3.9443,0.084233334,3.69,0.032000031,0.029555556,0.014777778,#DIV/0!,0.083549951,0.014657886,3.976300031
Cade Cavalli WAS,R,0.080910491,3.9479,0.081003336,3.84,-0.106900062,0.028422223,0.014211112,0.083101361,0.08319672,0.014595916,3.840999938
Chris Martin TEX,R,#DIV/0!,3.9503,0.086893332,3.67,0.017300018,0.030488888,0.015244444,#DIV/0!,0.08651279,0.015177682,3.967600018
Hunter Harvey CHN,R,#DIV/0!,3.9527,0.091199996,3.63,0.044199933,0.031999999,0.015999999,#DIV/0!,0.090180178,0.015821084,3.996899933
Angel Zerpa MIL,L,#DIV/0!,3.9561,0.077139999,3.96,0.06849991,0.027066666,0.013533333,#DIV/0!,0.075804319,0.013299003,4.02459991
Ryan Walker SFN,R,#DIV/0!,3.9573,0.081953333,3.76,0.100799896,0.028755556,0.014377778,#DIV/0!,0.079865827,0.014011549,4.058099896
Ryan Weathers NYA,L,0.070365227,3.96,0.073340001,3.81,-0.232800027,0.025733334,0.012866667,0.07450185,0.077651504,0.013623071,3.727199973
Freddy Peralta NYN,R,0.082657751,3.9629,0.08163667,3.63,-0.056500014,0.028644446,0.014322223,0.083836222,0.082800584,0.014526418,3.906399986
Justin Wilson FA,L,#DIV/0!,3.9685,0.073656668,3.83,0.002899903,0.025844445,0.012922222,#DIV/0!,0.073602845,0.01291278,3.971399903
Foster Griffin WAS,L,0.084231204,3.9686,0.084233334,3.79,-0.038599882,0.029555556,0.014777778,0.085050463,0.085052615,0.014921511,3.930000118
Joe Musgrove SDN,R,0.085148875,3.9694,0.084106665,3.62,-0.014799941,0.029511111,0.014755555,0.085466354,0.084420258,0.014810572,3.954600059
Aaron Nola PHI,R,0.088505523,3.977,0.085943335,3.6,-0.036599999,0.030155556,0.015077778,0.089320032,0.086734264,0.015216538,3.940400001
Edward Cabrera CHN,R,0.085875769,3.9771,0.090819999,3.6,0.09759989,0.031866666,0.015933333,0.083768338,0.088591234,0.015542322,4.07469989
Anthony Gose FA,L,#DIV/0!,3.9788,0.076696667,3.72,0.005800127,0.026911111,0.013455556,#DIV/0!,0.076584862,0.013435941,3.984600127
Ryan Helsley BAL,R,#DIV/0!,3.985,0.076569999,3.84,-0.066899881,0.026866666,0.013433333,#DIV/0!,0.07785545,0.013658851,3.918100119
Payton Tolle BOS,L,0.071008228,3.9898,0.073023333,3.72,-0.150899983,0.025622222,0.012811111,0.073693861,0.075785181,0.013295646,3.838900017
Matthew Boyd CHN,L,0.076796979,3.9919,0.073466665,3.86,-0.194599949,0.025777777,0.012888889,0.080540732,0.077048069,0.013517205,3.797300051
Gerrit Cole NYA,R,0.085718696,3.9979,0.082586668,3.61,0.035900008,0.028977778,0.014488889,0.084948966,0.081845063,0.014358783,4.033800008
Josh Hader HOU,L,#DIV/0!,3.998,0.073150002,3.61,0.008500095,0.025666667,0.012833334,#DIV/0!,0.072994479,0.012806049,4.006500095
Eury Perez MIA,R,0.083772696,3.9995,0.085373335,3.5,0.073399908,0.029955556,0.014977778,0.082235277,0.08380654,0.014702902,4.072899908
Evan Phillips LAN,R,#DIV/0!,4.0035,0.083093334,3.77,0.008299872,0.029155556,0.014577778,#DIV/0!,0.082921069,0.014547556,4.011799872
Jimmy Cordero NYA,R,0.08411215,4.0065,0.083156668,3.78,#N/A,0.029177778,0.014588889,0.08411215,0.083156668,0.014588889,#N/A
A.J. Minter NYN,L,#DIV/0!,4.0071,0.075239999,3.86,0.073699967,0.0264,0.0132,#DIV/0!,0.073856159,0.012957221,4.080799967
David Bednar NYA,R,#DIV/0!,4.01,0.078533332,3.77,-9.99E-05,0.027555555,0.013777778,#DIV/0!,0.078535289,0.013778121,4.009900063
A.J. Puk ARI,L,#DIV/0!,4.0106,0.077203333,3.73,0.002599985,0.027088889,0.013544444,#DIV/0!,0.077153284,0.013535664,4.013199985
Lucas Erceg KCA,R,#DIV/0!,4.012,0.074289997,3.95,0.02500003,0.026066666,0.013033333,#DIV/0!,0.073827073,0.012952118,4.03700003
Trevor Rogers BAL,L,0.074074072,4.0139,0.073213331,4.01,-0.01450015,0.025688888,0.012844444,0.074341664,0.073477813,0.012890844,3.99939985
Reese Olson DET,R,0.080387685,4.0212,0.080116664,3.84,-0.001599996,0.02811111,0.014055555,0.080419671,0.080148542,0.014061148,4.019600004
Jeremiah Estrada SDN,R,#DIV/0!,4.0267,0.075936669,3.72,0.042999913,0.026644445,0.013322223,#DIV/0!,0.075125764,0.013179959,4.069699913
Nick Pivetta SDN,R,0.088275035,4.0272,0.084296669,3.45,-0.13849978,0.029577778,0.014788889,0.091310909,0.087195723,0.015297495,3.88870022
Zebby Matthews MIN,R,0.074819957,4.0278,0.079103332,3.63,-9.99E-05,0.027755555,0.013877778,0.074821813,0.079105295,0.013878122,4.027700069
Packy Naughton SLN,L,#DIV/0!,4.0298,0.074796668,3.96,-0.033500078,0.026244445,0.013122222,#DIV/0!,0.075418459,0.013231309,3.996299922
Ben Brown CHN,R,0.079012349,4.0306,0.082206671,3.69,0.005200023,0.028844446,0.014422223,0.078910413,0.082100613,0.014403616,4.035800023
Brock Stewart LAN,R,#DIV/0!,4.0311,0.078533332,3.72,-0.080900009,0.027555555,0.013777778,#DIV/0!,0.080109415,0.014054283,3.950199991
Bennett Sousa HOU,L,#DIV/0!,4.0326,0.074923332,3.84,0.01560013,0.026288888,0.013144444,#DIV/0!,0.074633491,0.013093595,4.04820013
Brendon Little TOR,L,#DIV/0!,4.0341,0.058013334,4.42,0.045900132,0.020355556,0.010177778,#DIV/0!,0.057353256,0.010061975,4.080000132
Clay Holmes NYN,R,0.074618739,4.0344,0.076063333,4.01,-0.030500143,0.026688889,0.013344444,0.075182858,0.076638373,0.013445329,4.003899857
Julio Urias LAN,L,0.076396807,4.0355,0.076569999,3.73,-0.019000093,0.026866666,0.013433333,0.076756502,0.076930508,0.01349658,4.016499907
Robert Snelling MIA,L,0.068401238,4.0355,0.068400002,4.08,-0.175999933,0.024000001,0.012,0.071384416,0.071383126,0.012523355,3.859500067
Carlos Rodon NYA,L,0.080610023,4.0368,0.078279999,3.67,-0.031700086,0.027466666,0.013733333,0.081243035,0.078894715,0.013841178,4.005099914
Gregory Soto PIT,L,#DIV/0!,4.0372,0.075620001,3.96,-0.105100091,0.026533334,0.013266667,#DIV/0!,0.07758861,0.013612037,3.932099909
Jack Flaherty DET,R,0.074348422,4.0398,0.075746665,3.67,0.120099951,0.026577777,0.013288889,0.072138104,0.073494779,0.012893821,4.159899951
Orion Kerkering PHI,R,#DIV/0!,4.0412,0.075620001,3.92,0.192900014,0.026533334,0.013266667,#DIV/0!,0.072010405,0.012633404,4.234100014
Cameron Schlittler NYA,R,0.072835099,4.0414,0.074480001,3.9,-0.348699977,0.026133334,0.013066667,0.079119456,0.080906282,0.014194085,3.692700023
Reynaldo Lopez ATL,R,0.083888892,4.0454,0.082966665,3.75,0.060000192,0.02911111,0.014555555,0.082644676,0.081736127,0.014339671,4.105400192
Clayton Kershaw FA,L,0.06888361,4.0505,0.068906667,4.08,#N/A,0.024177778,0.012088889,0.06888361,0.068906667,0.012088889,#N/A
Thomas Szapucki FA,L,0.073529412,4.0506,0.073973335,3.72,#N/A,0.025955556,0.012977778,0.073529412,0.073973335,0.012977778,#N/A
Max Meyer MIA,R,0.080720167,4.0519,0.080370001,3.73,-0.186100149,0.0282,0.0141,0.084427572,0.084061324,0.014747601,3.865799851
Noah Cameron KCA,L,0.065636575,4.0539,0.065360003,3.98,0.023999879,0.022933334,0.011466667,0.065247994,0.064973059,0.011398782,4.077899879
Louie Varland TOR,R,#DIV/0!,4.0573,0.074606665,3.79,-0.191600053,0.026177777,0.013088889,#DIV/0!,0.078129855,0.013706992,3.865699947
Braxton Ashcraft PIT,R,0.073862433,4.0578,0.077330002,3.9,-0.263800047,0.027133334,0.013566667,0.078664275,0.082357272,0.014448644,3.793999953
Gabe Speier SEA,L,#DIV/0!,4.059,0.075113335,3.8,0.087200001,0.026355556,0.013177778,#DIV/0!,0.073499666,0.012894678,4.146200001
Gavin Williams CLE,R,0.071822613,4.0672,0.071059999,3.9,-0.202199764,0.024933333,0.012466667,0.075393255,0.074592728,0.013086444,3.865000236
Cody Ponce TOR,R,0.083281891,4.0679,0.083283337,3.68,-0.037199942,0.029222224,0.014611112,0.084043483,0.084044943,0.014744727,4.030700058
Ray Kerr ATL,L,0.073089701,4.0681,0.073783332,3.81,#N/A,0.025888888,0.012944444,0.073089701,0.073783332,0.012944444,#N/A
Shane Baz BAL,R,0.076281773,4.0689,0.075366669,3.75,0.016600071,0.026444445,0.013222223,0.075970563,0.075059192,0.013168279,4.085500071
Robert Suarez ATL,R,#DIV/0!,4.0699,0.075176665,3.82,-0.060900086,0.026377777,0.013188889,#DIV/0!,0.076301574,0.013386241,4.008999914
Kyle Hurt LAN,R,0.072942386,4.0749,0.073529999,3.94,-0.064100223,0.0258,0.0129,0.074089806,0.074686663,0.013102923,4.010799777
Ryan Pepiot TBA,R,0.070402861,4.0775,0.070679998,3.7,-0.005000129,0.024799999,0.0124,0.070489194,0.070766671,0.012415205,4.072499871
Jared Koenig MIL,L,#DIV/0!,4.0878,0.066879999,4.08,0.009099927,0.023466666,0.011733333,#DIV/0!,0.066731117,0.011707213,4.096899927
Sean Manaea NYN,L,0.070712251,4.0888,0.074416667,3.66,0.079799675,0.026111111,0.013055556,0.069332184,0.072964303,0.012800755,4.168599675
Jovani Moran BOS,L,#DIV/0!,4.0899,0.064790002,4.14,0.195399897,0.022733334,0.011366667,#DIV/0!,0.061694582,0.010823611,4.285299897
J.T. Ginn OAK,R,0.068127569,4.0921,0.072010001,3.9,0.089200274,0.025266667,0.012633334,0.066642513,0.070440315,0.01235795,4.181300274
Camilo Doval NYA,R,#DIV/0!,4.0939,0.071186669,4.1,0.015400047,0.024977778,0.012488889,#DIV/0!,0.070918885,0.01244191,4.109300047
Joey Cantillo CLE,L,0.059767332,4.0955,0.061940001,4.05,-0.040300036,0.021733334,0.010866667,0.060355447,0.062549496,0.010973596,4.055199964
Parker Messick CLE,L,0.063403878,4.1014,0.063459998,4.03,-0.262500107,0.022266666,0.011133333,0.067461889,0.067521601,0.011845895,3.838899893
Kevin Gausman TOR,R,0.081920082,4.1037,0.077520001,3.81,-0.085300361,0.0272,0.0136,0.083622889,0.079131347,0.013882693,4.018399639
Jacob Misiorowski MIL,R,0.063736625,4.1042,0.067260001,3.93,-0.363999972,0.0236,0.0118,0.069389403,0.073225266,0.012846538,3.740200028
Robert Garcia TEX,L,#DIV/0!,4.1061,0.063966669,4.05,0.079100125,0.022444445,0.011222223,#DIV/0!,0.062734412,0.011006037,4.185200125
Kody Funderburk MIN,L,#DIV/0!,4.1065,0.061116668,4.2,0.143599927,0.021444445,0.010722222,#DIV/0!,0.058979483,0.010347278,4.250099927
David Festa MIN,R,0.068333331,4.1069,0.071756669,3.78,0.000699779,0.025177778,0.012588889,0.068321688,0.071744442,0.012586744,4.107599779
Steven Matz TBA,L,0.068214283,4.1093,0.070236667,3.94,0.044000046,0.024644444,0.012322222,0.067483884,0.069484612,0.012190283,4.153300046
Trevor Megill MIL,R,#DIV/0!,4.1117,0.08106667,3.7,0.061100004,0.028444446,0.014222223,#DIV/0!,0.079862017,0.01401088,4.172800004
Jonathan Loaisiga ARI,R,#DIV/0!,4.1168,0.070679998,4.05,0.014099876,0.024799999,0.0124,#DIV/0!,0.070437922,0.01235753,4.130899876
Casey Mize DET,R,0.07084241,4.1184,0.073846666,3.8,-0.1664998,0.025911111,0.012955555,0.073706446,0.076832159,0.013479326,3.9519002
Josh Taylor FA,L,0.07,4.1199,0.066373334,3.98,#N/A,0.023288889,0.011644445,0.07,0.066373334,0.011644445,#N/A
Erik Miller SFN,L,#DIV/0!,4.1204,0.056176664,4.33,-0.101099867,0.01971111,0.009855555,#DIV/0!,0.057555038,0.010097375,4.019300133
Yennier Cano BAL,R,#DIV/0!,4.121,0.069160001,4.06,-0.087600031,0.024266667,0.012133333,#DIV/0!,0.070630134,0.012391252,4.033399969
Joe Boyle TBA,R,0.063148146,4.1224,0.067639998,4.06,-0.020999727,0.023733333,0.011866666,0.063469826,0.06798456,0.011927116,4.101400273
Aaron Ashby MIL,L,#DIV/0!,4.124,0.062319998,4.3,-0.163000067,0.021866666,0.010933333,#DIV/0!,0.06478318,0.01136547,3.960999933
Pete Fairbanks MIA,R,#DIV/0!,4.1249,0.072516667,3.93,0.011799885,0.025444445,0.012722222,#DIV/0!,0.072309223,0.012685829,4.136699885
Chris Bassitt BAL,R,0.072091908,4.1252,0.069919999,3.91,0.100599967,0.024533333,0.012266667,0.070333825,0.068214882,0.011967523,4.225799967
Tanner Houck BOS,R,0.07354618,4.1273,0.073466665,3.91,0.001299882,0.025777777,0.012888889,0.073523017,0.073443527,0.012884829,4.128599882
Clarke Schmidt NYA,R,0.065246914,4.1287,0.066943334,3.89,-0.012899953,0.023488889,0.011744445,0.065450775,0.067152496,0.01178114,4.115800047
Michael McGreevy SLN,R,0.072380953,4.1296,0.072326669,3.98,0.010200155,0.025377778,0.012688889,0.072202171,0.072148021,0.012657548,4.139800155
Fernando Cruz NYA,R,#DIV/0!,4.13,0.068779999,3.88,0.019399877,0.024133333,0.012066666,#DIV/0!,0.068456918,0.012009986,4.149399877
Cade Povich BAL,L,0.058209878,4.1308,0.060736666,4.01,-0.035000056,0.021311111,0.010655555,0.058703087,0.061251285,0.010745839,4.095799944
DJ Herz WAS,L,0.05932099,4.1325,0.061433335,3.96,0.008600216,0.021555556,0.010777778,0.059197536,0.061305485,0.010755348,4.141100216
Coleman Crow MIL,R,0.074567903,4.1335,0.074543335,3.86,-0.016199992,0.026155556,0.013077778,0.074860149,0.074835485,0.013129032,4.117300008
Jarlin Susana WAS,R,0.063854048,4.1346,0.063713331,4.2,0.045999868,0.022355555,0.011177777,0.063143634,0.063004483,0.011053418,4.180599868
Anthony Kay CHA,L,0.065422602,4.1369,0.065423332,4.11,0.126999933,0.022955555,0.011477778,0.063414173,0.063414882,0.011125418,4.263899933
Kodai Senga NYN,R,0.067813786,4.1384,0.069919999,4.02,0.037200222,0.024533333,0.012266667,0.067204206,0.069291486,0.012156401,4.175600222
Riley O'Brien SLN,R,#DIV/0!,4.139,0.067323331,4.11,-0.217399867,0.023622221,0.011811111,#DIV/0!,0.070859471,0.012431486,3.921600133
Sandy Alcantara MIA,R,0.085068229,4.1405,0.079990004,3.86,0.017200255,0.028066668,0.014033334,0.084714843,0.079657714,0.013975038,4.157700255
Tanner Bibee CLE,R,0.069213773,4.1409,0.066690001,3.86,-0.044899974,0.0234,0.0117,0.069964262,0.067413124,0.011826864,4.096000026
Quinn Priester MIL,R,0.070601854,4.1411,0.070806667,3.98,0.068000086,0.024844444,0.012422222,0.069442516,0.069643966,0.01221824,4.209100086
Zach Eflin BAL,R,0.069427986,4.1434,0.070300001,3.84,-0.090099917,0.024666667,0.012333333,0.070937725,0.071828703,0.012601527,4.053300083
Andrew Nardi MIA,L,#DIV/0!,4.1463,0.064726667,3.84,0.081699866,0.022711111,0.011355556,#DIV/0!,0.063451275,0.011131803,4.227999866
